,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
811,17:31.6,3.827,95.374,18.1,6.0,Mb,445.0,,,0.92,NEI,1991080640.0
812,53:26.0,54.388999999999996,-169.296,274.8,6.1,Unk,521.0,,,1.03,NEI,1991081440.0
813,05:28.3,-17.91,-116.001,8.5,6.0,Mb,384.0,,,0.99,NEI,1991090340.0
814,53:11.6,45.417,149.343,95.0,6.0,Mw,734.0,,,0.84,NEI,2006062240.0
815,52:44.6,-9.302,158.691,33.0,6.1,Mw,181.0,,,1.05,NEI,1997100610.0
816,23:14.3,30.78,78.774,10.3,7.0,Ms,525.0,,,1.19,NEI,1991101940.0
817,16:16.0,-16.908,66.16199999999999,10.0,6.0,Ms,147.0,,,1.4,NEI,1991110540.0
818,23:09.5,-36.515,178.385,79.2,6.2,Unk,271.0,,,1.4,NEI,1991112040.0
819,16:01.9,-26.354,178.22099999999998,621.2,6.2,Me,274.0,,,0.99,NEI,1999040940.0
820,52:10.2,-56.102,-24.614,10.0,6.7,Ms,285.0,,,1.08,NEI,1991122840.0
821,39:09.5,-4.421,132.727,36.7,6.0,Mb,173.0,,,1.09,NEI,1991122940.0
822,54:19.7,51.878,-179.165,13.0,6.6,Mw,676.0,,,0.93,NEI,2008041640.0
823,18:40.0,39.71,39.605,27.2,6.2,Mb,584.0,,,1.11,NEI,1992031340.0
824,57:34.1,34.2,-116.43700000000001,0.97,7.3,Mw,109.0,,,0.19,CI,30311.0
825,20:32.8,33.376999999999995,71.317,16.3,6.0,Mb,432.0,,,1.07,NEI,1992052040.0
826,55:04.2,19.613,-77.872,23.1,6.9,Ms,492.0,,,0.94,NEI,1992052540.0
827,24:46.3,47.625,155.562,14.1,6.0,Mb,470.0,,,0.9,NEI,1992052841.0
828,44:19.8,-22.483,-178.41299999999998,377.2,6.4,Unk,591.0,,,1.14,NEI,1992071140.0
829,11:33.7,-3.9189999999999996,-76.602,96.5,6.4,Unk,569.0,,,0.92,NEI,1992071340.0
830,36:05.6,-1.065,127.34299999999999,24.0,6.1,Mw,334.0,,,1.12,NEI,2007052940.0
831,03:20.3,-7.126,121.74799999999999,485.9,6.2,Mb,477.0,,,0.95,NEI,1992080240.0
832,57:40.3,50.501999999999995,-174.922,9.9,6.2,Mb,570.0,,,0.96,NEI,1992081940.0
833,12:57.5,42.1,73.543,33.0,6.1,Mb,61.0,,,1.23,NEI,1992081940.0
834,59:39.9,41.977,140.66,120.5,6.3,Unk,681.0,,,0.84,NEI,1992082440.0
835,18:46.4,-0.965,-13.562000000000001,15.5,7.0,Ms,578.0,,,0.96,NEI,1992082840.0
836,19:05.6,33.19,137.975,289.4,6.0,Mb,597.0,,,0.83,NEI,1992082940.0
837,57:26.5,-6.087000000000001,26.651,10.8,6.7,Mb,642.0,,,0.98,NEI,1992091140.0
838,15:57.5,1.2890000000000001,129.118,27.7,6.5,Ms,270.0,,,1.17,NEI,1992092640.0
839,11:59.1,7.075,-76.862,10.0,7.3,Ms,544.0,,,1.3,NEI,1992101840.0
840,11:13.9,-6.87,144.174,19.3,6.0,Ms,287.0,,,1.1,NEI,1992102140.0
841,24:36.1,-9.469,122.56,33.0,6.0,Mb,289.0,,,1.35,NEI,1992102340.0
842,19:45.2,42.589,45.104,16.4,6.1,Mb,591.0,,,1.03,NEI,1992102340.0
843,22:16.2,29.933000000000003,138.887,421.9,6.1,Mw,688.0,10.0,3.0,0.78,NEI,2013042120.0
844,34:22.5,-2.3209999999999997,141.262,5.7,6.4,Ms,411.0,,,1.02,NEI,1992103140.0
845,59:26.9,-61.542,154.57299999999998,10.0,6.2,Ms,128.0,,,1.14,NEI,1992110440.0
846,13:33.4,-31.33,-71.992,11.7,6.5,Ms,337.0,,,0.96,NEI,1992112840.0
847,32:37.6,35.692,-34.584,19.6,6.1,Mb,521.0,,,0.84,NEI,1992113040.0
848,38:29.5,-8.517000000000001,121.928,20.8,6.1,Mb,198.0,,,1.14,NEI,1992121240.0
849,52:36.8,-0.674,-19.689,10.0,6.6,Mw,276.0,,,1.2,NEI,2003110941.0
850,39:26.2,38.649,133.465,448.3,6.6,Unk,657.0,,,0.94,NEI,1993011940.0
851,34:53.2,3.009,97.896,95.0,6.1,Mw,601.0,,,0.93,NEI,2012062320.0
852,27:42.0,37.634,137.245,10.6,6.3,Mb,673.0,,,0.93,NEI,1993020740.0
853,39:27.9,-3.7439999999999998,138.536,88.8,6.2,Unk,365.0,,,0.99,NEI,1993030140.0
854,16:23.2,-11.652000000000001,-76.53,106.3,6.3,Unk,513.0,,,0.96,NEI,1993041840.0
855,54:21.0,-17.871,179.84900000000002,599.3,6.3,Unk,434.0,,,1.07,NEI,1993042440.0
856,20:50.1,37.1763,-117.8323,9.13,6.1,Mc,99.0,125.0,17.0,0.11,NN,
857,50:13.4,19.072,-26.476,12.0,6.2,Ms,602.0,,,0.91,NEI,1993052940.0
858,23:20.9,15.823,146.595,13.5,6.6,Ms,323.0,,,1.22,NEI,1993060640.0
859,17:41.4,-31.56,-69.234,112.7,6.5,Mb,558.0,,,0.94,NEI,1993060840.0
860,53:03.8,-24.601,-111.88799999999999,10.0,6.1,Ms,124.0,,,1.07,NEI,1993070640.0
861,36:21.2,-25.304000000000002,-70.166,47.5,6.2,Mb,459.0,,,1.21,NEI,1993071140.0
862,57:07.0,6.47,-71.21,20.3,6.1,Mb,557.0,,,1.14,NEI,1993072240.0
863,16:09.5,-54.43899999999999,-119.333,10.0,6.0,Ms,153.0,,,1.2,NEI,1993072240.0
864,42:41.9,41.985,139.839,13.8,6.2,Mb,587.0,,,0.92,NEI,1993080740.0
865,46:35.3,-38.52,177.553,14.4,6.0,Ms,280.0,,,1.15,NEI,1993081040.0
866,17:37.7,13.177999999999999,145.651,21.6,6.1,Ms,333.0,,,1.28,NEI,1993081140.0
867,02:20.4,-35.989000000000004,178.51,95.2,6.3,Unk,352.0,,,1.27,NEI,1993081340.0
868,06:53.8,-5.997000000000001,142.743,14.6,6.0,Ms,475.0,,,1.06,NEI,1993082040.0
869,45:35.2,42.3575,-122.0583,10.3,6.0,Mc,17.0,128.0,77.0,0.08,UW,
870,31:14.6,9.997,138.222,10.0,6.1,Mb,382.0,,,1.07,NEI,1993092640.0
871,37:33.0,-53.651,-51.621,33.0,6.6,Ms,189.0,,,1.19,NEI,1993092740.0
872,16:03.5,0.494,121.52799999999999,96.6,6.4,Unk,326.0,,,1.16,NEI,1993092940.0
873,25:48.6,18.066,76.45100000000001,6.8,6.3,Mb,625.0,,,0.98,NEI,1993092940.0
874,42:32.7,38.19,88.663,14.1,6.3,Ms,556.0,,,1.12,NEI,1993100240.0
875,09:45.8,-6.13,128.965,13.1,6.1,Ms,245.0,,,1.22,NEI,1993100540.0
876,59:02.8,-31.704,-68.232,107.3,6.3,Unk,293.0,,,1.02,NEI,1993103040.0
877,22:11.1,50.321999999999996,-177.548,9.0,6.5,Mw,622.0,,,0.9,NEI,2007081540.0
878,20:04.2,-9.597000000000001,158.148,17.1,6.2,Ms,246.0,,,1.1,NEI,1993112640.0
879,53:50.1,-13.339,-69.446,596.0,6.9,Unk,601.0,,,0.96,NEI,1994011040.0
880,51:56.4,25.230999999999998,97.20299999999999,9.9,6.0,Mb,365.0,,,1.07,NEI,1994011140.0
881,29:58.3,-4.92,103.22,36.2,6.3,Mw,591.0,,,0.87,NEI,1995110540.0
882,34:10.0,0.593,30.037,14.2,6.0,Ms,413.0,,,1.14,NEI,1994020540.0
883,16:26.9,-10.786,-128.798,15.0,6.6,Ms,373.0,,,1.3,NEI,1994021240.0
884,07:43.8,-4.967,104.302,23.1,7.0,Ms,360.0,,,1.28,NEI,1994021540.0
885,02:04.7,30.853,60.596000000000004,6.0,6.1,Ms,510.0,,,1.0,NEI,1994022340.0
886,49:00.8,29.096,52.617,12.9,6.0,Ms,407.0,,,1.11,NEI,1994030140.0
887,30:07.7,-1.083,-23.929000000000002,10.0,6.0,Mb,156.0,,,1.34,NEI,1994031440.0
888,10:33.9,-21.863000000000003,-173.81900000000002,29.0,6.9,Mw,518.0,,,0.87,NEI,2008101940.0
889,00:35.8,36.900999999999996,67.163,18.5,6.0,Mb,460.0,,,1.07,NEI,1994050140.0
890,14:00.9,-1.1159999999999999,97.48700000000001,15.1,6.2,Mb,452.0,,,1.0,NEI,1994050240.0
891,20:21.9,18.346,-100.382,53.0,6.1,Mw,576.0,,,1.18,NEI,2012111510.0
892,46:16.1,35.559,24.726999999999997,76.0,6.1,Unk,523.0,,,1.0,NEI,1994052340.0
893,11:51.0,20.555999999999997,94.16,35.6,6.2,Ms,564.0,,,1.02,NEI,1994052940.0
894,41:55.6,7.414,-72.033,11.6,6.3,Mb,487.0,,,0.91,NEI,1994053140.0
895,17:34.0,-10.477,112.835,18.4,7.2,Ms,139.0,,,1.1,NEI,1994060240.0
896,45:02.2,-10.349,113.398,25.9,6.1,Unk,142.0,,,1.29,NEI,1994060540.0
897,47:40.5,2.917,-76.057,12.1,6.6,Ms,582.0,,,1.1,NEI,1994060640.0
898,33:16.2,-13.841,-67.553,631.3,8.2,Unk,676.0,,,1.13,NEI,1994060940.0
899,15:17.9,-14.365,-68.439,650.0,6.1,Mb,59.0,,,1.34,NEI,1994060940.0
900,18:56.5,-42.983999999999995,171.793,10.0,6.2,Mw,163.0,,,1.14,NEI,1995112440.0
901,12:41.2,40.232,53.383,40.8,6.0,Mb,516.0,,,1.03,NEI,1994070140.0
902,36:42.0,14.888,-97.322,14.6,6.1,Mb,442.0,,,1.05,NEI,1994070440.0
903,36:31.7,42.34,132.865,471.4,7.3,Unk,833.0,,,0.88,NEI,1994072140.0
904,17:52.2,52.428000000000004,158.04399999999998,144.7,6.0,Mb,630.0,,,0.91,NEI,1994080240.0
905,45:47.2,-7.433,31.750999999999998,25.2,6.0,Mb,408.0,,,1.0,NEI,1994081840.0
906,42:46.5,-6.965,124.111,595.6,6.2,Unk,369.0,,,1.0,NEI,1994083040.0
907,20:18.7,22.528000000000002,118.711,13.1,6.7,Ms,525.0,,,1.16,NEI,1994091640.0
908,33:58.2,-5.731,110.36399999999999,628.2,6.0,Unk,298.0,,,0.94,NEI,1994092840.0
909,44:07.2,-1.258,127.98,16.6,6.8,Ms,260.0,,,1.23,NEI,1994100840.0
910,15:16.2,-39.187,-70.811,161.8,6.0,Unk,279.0,,,1.04,NEI,1994102040.0
911,16:03.3,-57.193000000000005,157.858,24.7,6.1,Ms,202.0,,,1.24,NEI,1994110540.0
912,15:30.7,13.525,121.06700000000001,31.5,7.1,Ms,411.0,,,1.11,NEI,1994111440.0
913,20:22.2,-37.282,177.523,33.0,6.4,Ms,94.0,,,1.31,NEI,1994121540.0
914,06:46.6,-33.168,179.71900000000002,170.4,6.0,Mw,299.0,,,1.17,NEI,2010061740.0
915,00:01.1,-57.663999999999994,-65.87899999999999,5.0,6.3,Mw,243.0,,,0.89,NEI,2010011740.0
916,46:52.1,34.583,135.018,21.9,6.8,Ms,503.0,,,1.0,NEI,1995011640.0
917,05:03.4,5.05,-72.916,17.3,6.6,Ms,607.0,,,0.95,NEI,1995011940.0
918,51:05.1,-37.759,178.752,21.1,7.5,Ms,566.0,,,1.01,NEI,1995020540.0
919,40:25.4,4.104,-76.622,73.5,6.4,Unk,568.0,,,0.94,NEI,1995020840.0
920,13:37.2,59.437,-153.1257,110.26,6.1,ML,31.0,,,0.22,AK,
921,53:55.7,-23.366,-67.688,147.4,6.0,Unk,302.0,,,1.02,NEI,1995021440.0
922,45:58.7,16.562,-59.559,8.1,6.3,Mb,637.0,,,0.81,NEI,1995030840.0
923,01:40.1,38.211999999999996,135.012,354.4,6.2,Unk,631.0,,,0.75,NEI,1995033140.0
924,45:12.9,21.833000000000002,142.691,267.4,6.7,Unk,385.0,,,0.87,NEI,1995040840.0
925,34:38.0,-13.446,170.43400000000003,637.7,6.2,Unk,435.0,,,1.02,NEI,1995041340.0
926,16:07.0,1.393,-85.169,6.0,6.1,Mw,299.0,,,0.97,NEI,2009051040.0
927,47:12.7,40.149,21.695,14.0,6.6,Ms,580.0,,,1.18,NEI,1995051340.0
928,10:11.8,-55.945,-3.361,10.0,6.5,Ms,80.0,,,1.27,NEI,1995052340.0
929,03:52.6,52.629,142.827,11.0,7.5,Ms,599.0,,,0.95,NEI,1995052740.0
930,29:45.7,-10.245999999999999,164.00099999999998,26.4,6.4,Ms,287.0,,,1.15,NEI,1995052940.0
931,15:48.7,38.400999999999996,22.283,14.2,6.1,Mb,606.0,,,1.27,NEI,1995061540.0
932,58:06.7,-3.9589999999999996,153.93,386.0,6.8,Unk,496.0,,,1.02,NEI,1995062440.0
933,46:39.8,21.965999999999998,99.196,12.5,7.1,Ms,411.0,,,1.27,NEI,1995071140.0
934,51:18.9,-12.59,79.22800000000001,16.2,6.2,Mb,482.0,,,0.81,NEI,1995072740.0
935,44:25.4,4.041,143.77,12.6,6.2,Mw,182.0,,,1.33,NEI,1995080740.0
936,43:31.9,5.138999999999999,-75.577,119.6,6.6,Mw,621.0,,,1.02,NEI,1995081940.0
937,14:42.4,-56.883,-141.654,12.0,6.3,Me,336.0,,,1.03,NEI,1995082340.0
938,31:56.4,-10.68,-78.581,59.9,6.5,Me,436.0,,,1.17,NEI,1995092340.0
939,57:16.2,38.063,30.134,33.0,6.4,Mw,491.0,,,1.1,NEI,1995100140.0
940,23:18.5,65.1702,-148.5653,9.09,6.2,ML,18.0,,,0.18,AK,
941,52:27.3,-2.4819999999999998,101.524,9.0,6.6,Mw,417.0,,,1.15,NEI,2009100140.0
942,41:45.3,-35.288000000000004,-106.266,8.4,6.0,Mw,202.0,,,1.14,NEI,1995101240.0
943,30:53.0,26.241,101.889,11.0,6.0,Mw,373.0,,,0.98,NEI,2008083040.0
944,03:13.8,2.255,94.992,30.0,6.0,Mw,111.0,,,1.03,NEI,2005020540.0
945,15:11.9,28.826,34.799,10.0,7.2,Mw,542.0,,,1.29,NEI,1995112240.0
946,09:22.5,44.277,145.619,136.9,6.0,Me,651.0,,,0.87,NEI,1995113040.0
947,32:06.1,-9.027000000000001,124.67,33.0,6.4,Mw,240.0,,,1.25,NEI,1995120540.0
948,09:23.8,18.926,-105.471,20.0,6.4,Mw,316.0,,,1.34,NEI,1995121140.0
949,26:11.0,-4.387,-104.646,10.0,6.1,Mw,105.0,,,1.3,NEI,1995123040.0
950,29:57.1,-32.921,-178.298,33.0,6.4,Mw,137.0,,,1.02,NEI,1996013040.0
951,14:20.1,27.291,100.27600000000001,11.1,6.6,Me,604.0,,,1.16,NEI,1996020340.0
952,44:58.4,-1.496,-15.279000000000002,10.6,6.6,Mw,465.0,,,1.07,NEI,1996021640.0
953,21:22.3,-0.5670000000000001,135.84,19.2,6.5,Me,294.0,,,1.14,NEI,1996021741.0
954,15:12.1,-1.0070000000000001,-14.059000000000001,10.0,6.0,Mw,235.0,,,1.31,NEI,2003092141.0
955,10:06.5,-42.132,-75.283,7.6,6.0,Me,287.0,,,1.1,NEI,1996021940.0
956,51:01.3,-9.593,-79.587,10.0,7.5,Mw,238.0,,,1.24,NEI,1996022140.0
957,19:02.7,-55.42,146.006,10.0,6.1,Mw,73.0,,,1.21,NEI,1996032420.0
958,34:29.0,-4.548,154.833,500.0,6.6,Me,242.0,,,1.0,NEI,1996050210.0
959,32:47.1,40.774,109.661,26.0,6.0,Mw,268.0,,,1.0,NEI,1996050310.0
960,12:16.8,17.444000000000003,145.458,149.0,6.5,Mw,220.0,,,1.0,NEI,1996060910.0
961,24:47.7,-16.242,178.054,10.0,6.2,Mw,163.0,,,1.12,NEI,2001112240.0
962,32:13.5,-53.773999999999994,8.8,10.0,6.4,Mw,88.0,,,1.5,NEI,1996062210.0
963,47:12.9,75.82,134.619,10.0,6.2,Mw,271.0,,,1.2,NEI,1996062210.0
964,49:59.7,58.62,157.752,10.0,6.4,Me,254.0,,,1.0,NEI,1996070710.0
965,00:41.9,36.147,27.103,33.0,6.2,Me,279.0,,,1.0,NEI,1996072010.0
966,36:12.9,14.697000000000001,120.046,70.1,6.1,Me,391.0,,,0.9,NEI,1998082310.0
967,43:45.4,39.03,140.881,7.8,6.9,Mw,654.0,,,0.0,JMA,2008061341.0
968,33:55.9,-7.018,123.35700000000001,648.5,6.5,Me,517.0,,,0.86,NEI,2000080740.0
969,44:09.3,42.803000000000004,17.936,10.0,6.0,Mw,360.0,,,1.28,NEI,1996090510.0
970,10:52.1,34.556,32.126,33.0,6.8,Mw,482.0,,,0.98,NEI,1996100920.0
971,37:04.6,30.618000000000002,131.086,33.0,6.4,Me,409.0,,,0.92,NEI,1999012410.0
972,31:53.9,66.986,-173.229,19.9,6.1,Me,411.0,,,0.99,NEI,1996102420.0
973,07:17.6,-31.163,179.62400000000002,448.7,6.3,Me,300.0,,,0.86,NEI,1997032110.0
974,00:58.8,27.999000000000002,143.53799999999998,9.0,6.6,Me,388.0,,,0.83,NEI,1996110610.0
975,22:27.8,19.33,95.01299999999999,80.0,6.0,Mw,346.0,,,0.84,NEI,1996111110.0
976,59:44.0,-14.993,-75.675,33.0,7.7,Me,365.0,,,1.11,NEI,1996111210.0
977,32:09.8,-15.474,-75.414,33.0,6.0,Mw,124.0,,,1.04,NEI,1996111310.0
978,18:42.1,-15.283,-176.239,32.5,6.0,Mw,173.0,,,1.02,NEI,2006022640.0
979,44:46.1,35.345,78.133,33.0,6.9,Mw,339.0,,,1.12,NEI,1996111910.0
980,28:48.6,29.85,-42.855,10.0,6.0,Mw,340.0,,,1.13,NEI,1996120910.0
981,36:18.7,0.87,-30.039,10.0,6.7,Mw,209.0,,,0.94,NEI,1996121010.0
982,32:32.7,15.571,-93.10600000000001,84.9,6.4,Mw,447.0,,,0.88,NEI,2001112840.0
983,20:22.1,-8.899,123.542,110.7,6.2,Me,292.0,,,0.96,NEI,1997011710.0
984,37:47.1,37.661,57.291000000000004,10.0,6.5,Mw,338.0,,,1.14,NEI,1997020410.0
985,16:56.1,-14.282,-76.127,23.4,6.4,Mw,411.0,,,0.81,NEI,2007081640.0
986,27:10.7,-47.497,100.28200000000001,10.0,6.1,Mw,42.0,,,1.26,NEI,1997022610.0
987,30:36.6,29.985,67.977,33.0,6.0,Mb,311.0,,,0.96,NEI,1997022710.0
988,57:18.6,38.075,48.05,10.0,6.1,Mw,315.0,,,1.14,NEI,1997022810.0
989,22:00.1,7.742000000000001,127.647,10.0,6.9,Mw,210.0,,,1.2,NEI,1997031110.0
990,31:47.2,31.92,130.429,10.0,6.1,Mw,275.0,,,1.29,NEI,1997032610.0
991,14:31.1,11.412,-60.942,45.0,6.2,Mw,321.0,,,1.06,NEI,1997040220.0
992,07:37.8,-42.504,42.68600000000001,10.0,6.8,Mw,163.0,,,1.08,NEI,1997042820.0
993,53:14.7,24.894000000000002,92.25,34.9,6.0,Me,297.0,,,0.96,NEI,1997050810.0
994,29:24.6,51.717,-170.799,33.0,6.0,Me,318.0,,,1.07,NEI,1997050810.0
995,26:24.7,-18.902,175.947,33.0,6.0,Mw,135.0,,,1.14,NEI,1997052110.0
996,26:10.7,18.999000000000002,121.244,35.0,6.0,Mw,392.0,,,1.06,NEI,2011032020.0
997,54:25.7,-54.674,-135.52100000000002,10.0,6.2,Mw,36.0,,,1.08,NEI,1998080510.0
998,24:12.4,-21.331,171.542,33.0,6.0,Mw,50.0,,,1.11,NEI,1997060910.0
999,53:55.0,-35.815,-108.135,10.0,6.5,Mw,225.0,,,0.98,NEI,1997061010.0
1000,41:00.4,-1.912,128.122,27.0,6.0,Mw,244.0,,,1.01,NEI,2010042440.0
1001,13:37.0,16.157,-87.917,33.0,6.1,Mw,179.0,,,1.24,NEI,1997070610.0
1002,20:31.0,-16.012999999999998,124.329,10.0,6.3,Mw,269.0,,,0.8,NEI,1997081010.0
1003,45:04.9,25.03,125.77,55.3,6.2,Me,390.0,,,0.99,NEI,1997081310.0
1004,37:49.1,-4.373,-105.698,10.0,6.3,Me,105.0,,,1.19,NEI,1997081510.0
1005,37:02.9,4.698,96.68700000000001,10.0,6.1,Mw,86.0,43.0,1.0,1.16,NEI,2013070220.0
1006,56:28.8,3.929,-75.78699999999999,177.5,6.4,Me,513.0,,,0.88,NEI,1997121110.0
1007,20:48.9,-13.761,66.248,10.0,6.0,Mw,190.0,,,1.25,NEI,1997092510.0
1008,40:26.3,43.083999999999996,12.812000000000001,10.0,6.0,Ms,348.0,,,1.32,NEI,1997092610.0
1009,48:34.3,-5.385,128.994,253.8,6.0,Mw,310.0,,,0.87,NEI,1997092610.0
1010,27:24.8,31.959,141.878,10.0,6.2,Mw,245.0,,,1.08,NEI,1997093010.0
1011,04:30.0,-59.739,-29.198,273.9,6.3,Me,258.0,,,0.99,NEI,1997100510.0
1012,08:55.8,36.345,21.863000000000003,28.0,6.5,Mw,650.0,,,1.19,NEI,2008021440.0
1013,02:52.6,35.069,87.325,33.0,7.5,Me,344.0,,,1.38,NEI,1997110810.0
1014,22:05.8,13.671,-88.93799999999999,10.0,6.6,Mw,273.0,,,1.44,NEI,2001021340.0
1015,06:44.3,31.186999999999998,140.486,86.0,6.2,Me,423.0,,,0.91,NEI,1997111010.0
1016,38:51.6,38.859,25.795,17.9,6.1,Mw,363.0,,,1.04,NEI,1997111410.0
1017,05:16.6,43.813,145.019,161.0,6.1,Me,441.0,,,0.81,NEI,1997111510.0
1018,23:06.3,22.212,92.70200000000001,54.4,6.1,Me,362.0,,,0.97,NEI,1997112110.0
1019,53:41.5,-13.74,-68.788,586.0,6.7,Me,488.0,,,0.91,NEI,1997112810.0
1020,11:01.3,-55.783,-4.218,10.0,6.2,Mw,46.0,,,1.01,NEI,1997122710.0
1021,11:22.6,23.913,141.907,95.6,6.4,Mb,388.0,,,0.92,NEI,1998010110.0
1022,54:25.4,-12.029000000000002,-72.074,33.0,6.4,Me,310.0,,,1.22,NEI,1998011010.0
1023,53:14.9,-2.11,68.094,10.0,6.0,Mw,151.0,,,1.1,NEI,1998011410.0
1024,55:01.2,-22.541999999999998,179.048,611.0,6.3,Mw,371.0,,,0.88,NEI,1998012710.0
1025,30:42.0,-35.763000000000005,-97.05799999999999,10.0,6.0,Mw,58.0,,,0.96,NEI,1998013110.0
1026,18:59.5,24.820999999999998,141.746,525.3,6.4,Me,379.0,,,0.95,NEI,1998020710.0
1027,53:19.7,52.718,-33.677,10.0,6.8,Mw,447.0,,,0.83,NEI,1998021610.0
1028,14:51.2,-4.476,129.082,33.0,6.5,Mw,378.0,,,0.91,NEI,1998021910.0
1029,08:08.5,-50.008,163.107,10.0,6.7,Mw,118.0,,,1.32,NEI,1998032020.0
1030,33:11.0,79.888,1.8559999999999999,10.0,6.2,Mw,175.0,,,1.01,NEI,1998032120.0
1031,12:25.1,-62.876999999999995,149.52700000000002,10.0,8.1,Mw,418.0,,,1.1,NEI,1998032520.0
1032,17:22.5,-63.611999999999995,147.937,10.0,6.5,Mw,225.0,,,0.89,NEI,1998032520.0
1033,56:23.4,-0.544,99.26100000000001,55.7,7.0,Me,506.0,,,0.92,NEI,1998040110.0
1034,23:06.9,58.501999999999995,164.45,33.0,6.1,Me,340.0,,,1.03,NEI,1998041510.0
1035,30:21.9,22.305999999999997,125.30799999999999,33.0,7.5,Mw,458.0,,,0.99,NEI,1998050310.0
1036,48:50.4,-17.730999999999998,-65.431,24.0,6.6,Me,226.0,,,1.36,NEI,1998052210.0
1037,22:28.9,37.106,70.11,33.0,6.6,Mw,465.0,,,0.97,NEI,1998053010.0
1038,44:30.8,-37.295,-17.391,10.0,6.0,Mw,241.0,,,0.97,NEI,1998062410.0
1039,55:52.1,36.878,35.306999999999995,33.0,6.3,Mw,409.0,,,1.31,NEI,1998062710.0
1040,19:07.3,38.65,-28.625999999999998,10.0,6.2,Mw,421.0,,,0.98,NEI,1998070910.0
1041,19:18.4,38.717,48.507,26.0,6.0,Me,442.0,,,0.98,NEI,1998070910.0
1042,03:27.3,-22.009,-175.622,76.0,6.0,Mw,437.0,,,0.92,NEI,2011013140.0
1043,44:04.4,21.254,122.01899999999999,33.0,6.1,Mw,266.0,,,1.51,NEI,1998072410.0
1044,59:20.1,-0.593,-80.393,33.0,7.2,Me,412.0,,,0.94,NEI,1998080410.0
1045,52:14.9,7.324,94.305,33.0,6.0,Mw,293.0,,,1.07,NEI,1998081010.0
1046,00:08.1,51.618,175.248,33.0,6.3,Me,376.0,,,0.98,NEI,1998082010.0
1047,57:15.4,11.663,-88.038,54.6,6.7,Me,449.0,,,1.03,NEI,1998082310.0
1048,48:08.8,17.092,148.13299999999998,33.0,6.3,Me,356.0,,,0.87,NEI,1998083010.0
1049,43:28.9,-34.75,-107.98100000000001,10.0,6.1,Mw,38.0,,,1.13,NEI,1998091410.0
1050,41:13.1,13.738,-45.565,10.0,6.0,Mw,310.0,,,1.06,NEI,1998100110.0
1051,15:42.7,28.505,127.615,226.6,6.2,Me,478.0,,,1.0,NEI,1998100310.0
1052,13:07.5,-15.985999999999999,-71.748,123.0,6.2,Mw,467.0,,,0.91,NEI,2008070840.0
1053,32:19.5,-0.40299999999999997,119.84,33.0,6.0,Me,146.0,,,1.24,NEI,1998101010.0
1054,25:48.5,-9.135,121.421,33.0,6.4,Me,259.0,,,1.02,NEI,1998110810.0
1055,39:19.1,22.605,125.78299999999999,10.0,6.3,Mw,248.0,,,1.3,NEI,1998111910.0
1056,54:46.1,-16.515,-174.75099999999998,223.2,6.1,Mw,255.0,,,0.78,NEI,1998112410.0
1057,10:32.0,-2.0709999999999997,124.891,33.0,7.7,Mw,239.0,,,1.23,NEI,1998112910.0
1058,25:25.0,-38.214,-71.033,138.4,6.0,Mw,188.0,,,0.96,NEI,1998121420.0
1059,18:45.0,31.287,131.286,41.6,6.0,Mw,229.0,,,0.86,NEI,1998121620.0
1060,39:07.8,-1.364,123.64399999999999,33.0,6.1,Mw,95.0,,,1.38,NEI,1998122620.0
1061,32:46.8,-18.502,-174.067,33.0,6.0,Mw,143.0,,,1.05,NEI,1999010510.0
1062,00:08.5,-26.463,74.476,10.0,6.3,Me,405.0,,,0.8,NEI,1999012410.0
1063,08:51.7,34.259,69.36399999999999,33.0,6.0,Mw,124.0,,,1.3,NEI,1999021110.0
1064,35:32.1,51.607,104.15799999999999,16.0,6.3,Mw,621.0,,,0.8,NEI,2008082740.0
1065,38:26.5,28.343000000000004,57.193000000000005,33.0,6.6,Me,368.0,,,0.92,NEI,1999030410.0
1066,52:01.9,5.397,121.93700000000001,33.0,7.1,Me,251.0,,,1.17,NEI,1999030410.0
1067,35:14.7,-34.673,-69.6,10.0,6.0,Mw,103.0,,,1.03,NEI,1999030510.0
1068,16:02.2,55.896,110.214,10.0,6.0,Mw,311.0,,,0.88,NEI,1999032110.0
1069,05:11.0,30.511999999999997,79.403,15.0,6.6,Me,409.0,,,1.03,NEI,1999032810.0
1070,46:58.3,5.609,-82.645,10.0,6.2,Mw,205.0,,,1.32,NEI,1999122840.0
1071,10:30.7,13.173,-87.634,38.4,6.0,Mw,266.0,,,0.9,NEI,1999040340.0
1072,19:30.3,43.751999999999995,130.666,566.0,7.3,Mw,712.0,,,0.86,NEI,2002062840.0
1073,41:30.2,14.364,-94.67299999999999,33.0,6.3,Me,336.0,,,1.11,NEI,1999050540.0
1074,00:53.1,29.500999999999998,51.88,33.0,6.2,Mw,358.0,,,0.99,NEI,1999050640.0
1075,00:40.9,-36.102,-110.64,10.0,6.0,Mw,68.0,,,0.81,NEI,1999051140.0
1076,42:05.9,18.386,-97.436,70.0,7.0,Me,516.0,,,1.06,NEI,1999061540.0
1077,44:59.6,-1.716,122.456,33.0,6.2,Mw,190.0,,,1.33,NEI,1999081240.0
1078,01:39.1,40.748000000000005,29.864,17.0,7.7,Me,381.0,,,1.27,NEI,1999081740.0
